Date,SPY_ret,QQQ_ret,IWM_ret,USO_ret,UUP_ret,VIX_ret,Treasury_10Y,TBill_3M,FedFunds,COVID_dummy,Ukraine_dummy
2022-06-09,-0.0240702444624447,-0.0271499455902829,-0.0209480670971987,-0.0099415909672999,0.0072701296014883,0.0851663699605663,3.04,1.49,1.21,0,0
2022-06-10,-0.0294241923067471,-0.035907594418917,-0.0275033963521227,-0.0104852192045878,0.0079365011365051,0.0616837351952862,3.15,1.49,1.21,0,0
2022-06-13,-0.0387078487364012,-0.0476122000741264,-0.048118468405462,0.0025486562597105,0.0096550747835787,0.2037127602309944,3.43,1.49,1.21,0,0
2022-06-14,-0.0030179282401547,0.0018135232823609,-0.0048294008752979,-0.0213643122513063,0.0021328489827469,-0.0398794216968335,3.49,1.49,1.21,0,0
2022-06-15,0.0141556315553339,0.0246654268159987,0.0145352855923541,-0.0173341855015964,-0.0078431298260024,-0.0986193415536164,3.33,1.49,1.21,0,0
2022-06-16,-0.0336560506683477,-0.0411826462382352,-0.0474235568438712,0.0083625361653846,-0.0097105550504815,0.1065414469299879,3.28,1.49,1.21,0,0
2022-06-17,0.0021533856564291,0.0120864448177528,0.0077792922838443,-0.0505371547144406,0.0100684885925923,-0.0568193266084506,3.25,1.49,1.21,0,0
2022-06-21,0.0248619602264764,0.0249159831975079,0.0177609037604287,0.0084833141109524,-0.0035843193485282,-0.0306611960858932,3.31,1.49,1.21,0,0
2022-06-22,-0.0018143678310637,-0.0014595850848686,-0.001904939505222,-0.0384453554099756,-0.001437332749125,-0.0419405310359336,3.16,1.49,1.21,0,0
2022-06-23,0.0097546993618402,0.014783063075932,0.0119060401445235,-0.0237718423913928,0.0010781931959516,0.0034482266622454,3.09,1.49,1.21,0,0
2022-06-24,0.0312990059681434,0.0336901430030672,0.0305022038685595,0.0285822050970812,-0.0021574705057719,-0.0646991671602809,3.13,1.49,1.21,0,0
2022-06-27,-0.0038272290349895,-0.0073590884565587,0.0037055081875347,0.0202199786838581,-0.0018015210662576,-0.0103359642102154,3.2,1.49,1.21,0,0
2022-06-28,-0.020644400279824,-0.030940267354509,-0.018956265939908,0.0213548335587954,0.0057533215862501,0.0509963975210434,3.2,1.49,1.21,0,0
2022-06-29,-0.0008147412056674,0.0009163012224925,-0.0102003048596293,-0.0211137358557044,0.0057204890118266,-0.0070771973142532,3.1,1.49,1.21,0,0
2022-06-30,-0.0081576580946785,-0.012480650337695,-0.0078225558186813,-0.0318459066530054,-0.0032137129105001,0.019342936372938,2.98,1.49,1.21,0,0
2022-07-01,0.0105212259950744,0.0065788870530041,0.0120318407758565,0.0162946417569032,0.0032137129105001,-0.0725818682634609,2.88,2.23,1.68,0,0
2022-07-05,0.0018869748079776,0.0169748877990519,0.0082499588483587,-0.0881362617249789,0.0141596335392073,0.0309759325633426,2.82,2.23,1.68,0,0
2022-07-06,0.0033714200244249,0.0063912950493234,-0.0074334884031387,-0.0149548173851417,0.0045588886411675,-0.0298530135186946,2.93,2.23,1.68,0,0
2022-07-07,0.0148661295417217,0.0211735599054903,0.0233908661726165,0.038348526129994,0.0003499196385395,-0.0246177788922919,3.01,2.23,1.68,0,0
2022-07-08,-0.0008228776288573,0.0012534577820817,-0.0001140063252382,0.0256638988367978,-0.0006998843243259,-0.0567976202385136,3.09,2.23,1.68,0,0
2022-07-11,-0.0114894055798369,-0.021596021550493,-0.0203083257939249,-0.0039548121986266,0.0114845007690095,0.060242605562818,2.99,2.23,1.68,0,0
2022-07-12,-0.0088882586800331,-0.0097345891371106,-0.0034348734250028,-0.0717999737326408,-0.0003461655159767,0.04190664881096,2.96,2.23,1.68,0,0
2022-07-13,-0.0052655356766722,-0.0020631641646287,-0.000875323754988,0.0052055580948117,-0.0020789761318523,-0.0173725017934673,2.91,2.23,1.68,0,0
2022-07-14,-0.0024315579175553,0.0035646532586408,-0.0103263174526672,-0.0046563212745124,0.0069132794451478,-0.0157838707722084,2.96,2.23,1.68,0,0
2022-07-15,0.0189250188865733,0.0179765894174858,0.0206048761645886,0.0121428521405088,-0.0058732127809945,-0.0857724797666591,2.93,2.23,1.68,0,0
2022-07-18,-0.0082913314369738,-0.0084988282196551,-0.0028347559702419,0.0407894443893517,-0.0055594872613648,0.0432128496417641,2.96,2.23,1.68,0,0
2022-07-19,0.0266606141403589,0.0302897691312075,0.0346754209221505,0.0160148778358914,-0.0062914462926796,-0.0321312480270831,3.01,2.23,1.68,0,0
2022-07-20,0.0063529715101659,0.0157322645671989,0.0155483095163703,-0.0052669356219698,0.0028010346143977,-0.0256318641700576,3.04,2.23,1.68,0,0
2022-07-21,0.0101318400936148,0.0142530846645305,0.0051109975797469,-0.0280825815861648,-0.0028010346143977,-0.0327758026836222,2.91,2.23,1.68,0,0
2022-07-22,-0.0093215097774863,-0.0176911640379436,-0.0160808591838468,-0.0127984563384207,-0.001403542669051,-0.0034677070491448,2.77,2.23,1.68,0,0
2022-07-25,0.0012141844338793,-0.0057117271510793,0.0051674054225792,0.0224221989463155,-0.0014055153701693,0.014227440440233,2.81,2.23,1.68,0,0
2022-07-26,-0.0119015766474356,-0.0198446339569725,-0.0061704554825614,-0.014004688191793,0.0077058475942965,0.0553731408995216,2.81,2.23,1.68,0,0
2022-07-27,0.0256349320724632,0.0413913508211595,0.0224964259475718,0.0354215815908263,-0.0084093467767382,-0.0605234028525166,2.78,2.23,1.68,0,0
2022-07-28,0.0124645878636538,0.0097302961145527,0.0136460330843865,-0.0095485305241388,-0.0007039165390696,-0.0399438596996846,2.68,2.23,1.68,0,0
2022-07-29,0.0144733346817778,0.0180729456951175,0.0070743071853599,0.0118574117253452,-0.0038808531499199,-0.0458165335289881,2.67,2.23,1.68,0,0
2022-08-01,-0.0029656646757988,-0.0006028297322336,-0.0003737955496614,-0.0381297762381347,-0.0038958943564455,0.0683988625621184,2.6,2.63,2.33,0,0
2022-08-02,-0.0066192797912321,-0.0029856239406854,-0.0009621857323718,0.0105919574209734,0.0063671921481807,0.0466195232045951,2.75,2.63,2.33,0,0
2022-08-03,0.0155381342150092,0.0268683455918786,0.0145990428972692,-0.0321183976376139,0.0028169710796961,-0.0863657403938938,2.73,2.63,2.33,0,0
2022-08-04,-0.0006756982200489,0.0046654837141748,-0.0021104600462667,-0.0275765445520193,-0.0063492242101659,-0.0235088131672366,2.68,2.63,2.33,0,0
2022-08-05,-0.0016916340566996,-0.0082024798202569,0.0076284998302261,0.0001398215736087,0.0084566795267809,-0.0136184736561116,2.83,2.63,2.33,0,0
2022-08-08,-0.0011615893257479,-0.0032374292350378,0.0105315980635645,0.0275727416942145,-0.0014045284360409,0.0065976344521875,2.77,2.63,2.33,0,0
2022-08-09,-0.0039786368150313,-0.0113832262461988,-0.0137337534621698,-0.0012246272513984,-0.0010546146079087,0.0222953743656453,2.8,2.63,2.33,0,0
