Date,Actual,ARIMA_Forecast,SARIMAX_Forecast,ARIMA_Error,SARIMAX_Error,ARIMA_Correct_Dir,SARIMAX_Correct_Dir
2013-07-15,0.0038139855787607,0.0006988982836304062,0.001060461583517159,0.0031150872951302942,0.002753523995243541,1,1
2013-07-16,-0.0037537100242866,0.0007015984869888273,-0.0023995948562482803,0.004455308511275427,0.0013541151680383197,0,1
2013-07-17,0.0025629917477499,0.000700096082472525,0.005577249431993664,0.001862895665277375,0.0030142576842437643,1,1
2013-07-18,0.0054632649483547,0.0007003714950783707,0.0020700954691832696,0.0047628934532763295,0.0033931694791714305,1,1
2013-07-19,0.0017744240838934,0.0007002564907410518,0.011079912597652992,0.0010741675931523482,0.009305488513759593,1,1
2013-07-22,0.0019492221138374,0.0007002819737193516,0.0019959253622721294,0.0012489401401180483,4.670324843472932e-05,1,1
2013-07-23,-0.002126163826591,0.0007002728702864623,-0.0007984378904399288,0.0028264366968774623,0.0013277259361510712,0,1
2013-07-24,-0.0036723444079566,0.0007002751232572214,-0.007084252154004381,0.0043726195312138215,0.0034119077460477813,0,1
2013-07-25,0.0024298415382027,0.0007002743865685869,0.004898376230239677,0.0017295671516341132,0.0024685346920369764,1,1
2013-07-26,0.0010648564553397,0.0007002745811065161,0.001395651591715024,0.000364581874233184,0.00033079513637532384,1,1
2013-07-29,-0.0030794260700454,0.0007002745206570886,-0.004835253327444938,0.0037797005907024886,0.0017558272573995376,0,1
2013-07-30,0.0,0.0007002745372392424,-0.0018620952513340434,0.0007002745372392424,0.0018620952513340434,0,0
2013-07-31,0.0007116866124512,0.0007002745322367881,0.0035520307955281922,1.141208021441186e-05,0.0028403441830769922,1,1
2013-08-01,0.0114919199085885,0.0007002745336399847,0.00515604845158765,0.010791645374948514,0.006335871457000849,1,1
2013-08-02,0.0016977656391748,0.0007002745332238985,0.008671099221307795,0.0009974911059509016,0.0069733335821329945,1,1
2013-08-05,-0.0014635806579906,0.0007002745333421453,0.0017469694555871849,0.0021638551913327453,0.0032105501135777847,0,0
2013-08-06,-0.0056986971253017,0.0007002745333074321,-0.0070973172004340545,0.006398971658609132,0.001398620075132354,0,1
2013-08-07,-0.0032455082461047,0.0009213045699553515,-0.002038498396101241,0.004166812816060052,0.0012070098500034589,0,1
2013-08-08,0.0036581557006144,0.00018736849697434507,0.0028261986178432785,0.003470787203640055,0.0008319570827711215,1,1
2013-08-09,-0.0028900966457807,0.0006685585494533294,-0.0021745361764513643,0.0035586551952340294,0.0007155604693293359,0,1
2013-08-12,-0.0011822191156054,0.0005875116030331339,0.004790876952437574,0.0017697307186385338,0.005973096068042974,0,0
2013-08-13,0.0029523718316413,0.0006244069692704365,0.003402750404449117,0.0023279648623708636,0.0004503785728078168,1,1
2013-08-14,-0.0051423812256377,0.0006165823167826529,-0.004348311815423729,0.005758963542420353,0.000794069410213971,0,1
2013-08-15,-0.0140846122478334,0.0006195228417037981,-0.008879645653553094,0.014704135089537197,0.005204966594280306,0,1
2013-08-16,-0.003311305949063,0.0006188104716479878,0.002945402979263405,0.003930116420710988,0.006256708928326405,0,0
2013-08-19,-0.0064129593183417,0.00061905097732007,-0.005046009293733363,0.00703201029566177,0.0013669500246083375,0,1
2013-08-20,0.0049043858731725,0.0006189880066226714,0.0008171725021609354,0.004285397866549829,0.0040872133710115645,1,1
2013-08-21,-0.0061792869402046,0.0006190080036130287,-0.008861366194964429,0.006798294943817629,0.002682079254759829,0,1
2013-08-22,0.0090737042662357,0.0006190025247347416,0.008711375424403941,0.008454701741500958,0.0003623288418317591,1,1
2013-08-23,0.0033663036958805,0.0006190042042411968,0.0078624771565044,0.0027472994916393034,0.004496173460623899,1,1
2013-08-26,-0.0037278767081603,0.000619003731723766,-0.006322613312513775,0.004346880439884066,0.0025947366043534746,0,1
2013-08-27,-0.0162145671638821,0.0006190038736382094,-0.0063636401075829515,0.016833571037520312,0.00985092705629915,0,1
2013-08-28,0.0035446406992759,0.0006190038330897963,0.0016404648590107873,0.002925636866186104,0.0019041758402651128,1,1
2013-08-29,0.0015847439377446,0.000619003845124317,-0.005191183126712531,0.0009657400926202831,0.006775927064457132,1,0
2013-08-30,-0.0031726991303076,0.0006190038416546654,-0.0014219179944114937,0.003791702971962265,0.0017507811358961063,0,1
2013-09-03,0.0045123968820588,0.0006190038426773619,0.00286262673322084,0.0038933930393814384,0.0016497701488379602,1,1
2013-09-04,0.0082388004102012,0.0006190038423809605,0.004545694379177282,0.00761979656782024,0.0036931060310239185,1,1
2013-09-05,0.0012659823646571,0.0006190038424679769,0.0003580424645451335,0.0006469785221891231,0.0009079399001119665,1,1
2013-09-06,0.0004820319155925,0.0010917812209482567,0.004034808082003907,0.0006097493053557567,0.003552776166411407,1,1
2013-09-09,0.0095307983785088,0.0006414017013010152,0.0020625908823194324,0.008889396677207785,0.007468207496189368,1,1
2013-09-10,0.0073696924717356,0.0006626806896090798,0.0057531227194252185,0.00670701178212652,0.0016165697523103815,1,1
2013-09-11,0.0031332619172633,0.0006312177264679777,0.007017965018176632,0.0025020441907953224,0.003884703100913332,1,1
2013-09-12,-0.0026594222243072,0.0006349256589678704,-0.0015034909411593513,0.0032943478832750703,0.0011559312831478485,0,1
2013-09-13,0.0022459121149289,0.000632565677585745,0.0016293593617430619,0.0016133464373431548,0.000616552753185838,1,1
2013-09-16,0.0057707416021152,0.000632984055939473,-0.0027545142355738152,0.005137757546175727,0.008525255837689014,1,0
2013-09-17,0.0044531537244916,0.000632796808630774,-0.0011916598869627197,0.003820356915860826,0.00564481361145432,1,0
2013-09-18,0.0115076908856504,0.0006328382511138188,0.013697916457297498,0.01087485263453658,0.0021902255716470982,1,1
2013-09-19,-0.0016774750004506,0.0006328227928997446,0.0012951592777928776,0.0023102977933503444,0.0029726342782434778,0,0
2013-09-20,-0.0070157228321271,0.0006328266726499513,-0.0003535674710779448,0.007648549504777051,0.006662155361049155,0,1
2013-09-23,-0.0046386562466363,0.0006328253630582891,-0.00987461958907456,0.005271481609694589,0.00523596334243826,0,1
2013-09-24,-0.0023562211984931,0.0006328257162379473,0.0013963855526524154,0.0029890469147310474,0.003752606751145515,0,0
2013-09-25,-0.0028946112020066,0.0006328256035052547,0.0008224230723123652,0.0035274368055118544,0.0037170342743189652,0,0
2013-09-26,0.0038376992162212,0.0006328256351830231,0.00016214129445577598,0.0032048735810381772,0.0036755579217654243,1,1
2013-09-27,-0.0046069424907205,0.0006328256253857219,-0.008144681577551622,0.0052397681161062215,0.003537739086831122,0,1
2013-09-30,-0.0053433260315568,0.0006328256282040939,-0.006737312266093727,0.005976151659760894,0.001393986234536927,0,1
2013-10-01,0.0078854308848031,0.0006328256273478706,0.006726506423950566,0.007252605257455229,0.0011589244608525336,1,1
2013-10-02,-0.0009449266303894,0.000632825627597495,-0.002340531232763317,0.0015777522579868948,0.0013956046023739172,0,1
2013-10-03,-0.0092639629251572,0.0006328256275224246,-0.006313935122884418,0.009896788552679624,0.002950027802272782,0,1
2013-10-04,0.0075485849018945,0.000632825627544478,0.005040057975450864,0.0069157592743500215,0.002508526926443636,1,1
2013-10-07,-0.0086828985837064,-0.0005102686809753265,-0.013918192862149964,0.008172629902731075,0.005235294278443563,1,1
2013-10-08,-0.0117147195489917,0.0011252183612647385,-0.00354423309109649,0.012839937910256439,0.008170486457895209,0,1
2013-10-09,0.0007249628851069,0.0004914878710896743,0.00010527477300721535,0.00023347501401722566,0.0006196881120996846,1,1
2013-10-10,0.0213284153746602,0.0006404537528809474,0.018847671382704417,0.02068796162177925,0.002480743991955782,1,1
2013-10-11,0.0064229425834373,0.0005892458539258809,0.004514925820110248,0.005833696729511419,0.001908016763327052,1,1
2013-10-14,0.0039859491318955,0.0006023748494216317,-0.000657976181706479,0.003383574282473868,0.004643925313601979,1,0
2013-10-15,-0.00728040825492,0.0005981634085338202,-0.016660051301510975,0.00787857166345382,0.009379643046590974,0,1
2013-10-16,0.0138693438009995,0.0005993001740174089,0.025540241326260302,0.013270043626982092,0.011670897525260801,1,1
2013-10-17,0.0066606279753444,0.0005989499718347259,0.010648912038755457,0.006061678003509674,0.003988284063411057,1,1
2013-10-18,0.0067321258628023,0.0005990474239145259,0.004018713446319655,0.006133078438887774,0.0027134124164826454,1,1
2013-10-21,5.7183584990947154e-05,0.0005990181056456975,-0.002452461569393037,0.0005418345206547504,0.0025096451543839843,1,0
2013-10-22,0.0057744841583115,0.0005990264125130906,-0.0008902336089176004,0.00517545774579841,0.0066647177672291,1,0
2013-10-23,-0.004800050144841,0.0005990239480371254,-0.0019387406180768618,0.005399074092878125,0.0028613095267641378,0,1
2013-10-24,0.0033167963333691,0.0005990246537835631,0.002722405690846037,0.002717771679585537,0.0005943906425230632,1,1
2013-10-25,0.0045568625387609,0.0005990244461170075,0.0023887870238230038,0.0039578380926438925,0.002168075514937896,1,1
2013-10-28,0.0015902338600453,0.0005990245059612175,-0.0008669788305464911,0.0009912093540840826,0.002457212690591791,1,0
2013-10-29,0.0053196891060908,0.0005990244884371028,-0.0015763496885604134,0.004720664617653698,0.006896038794651213,1,0
2013-10-30,-0.0049795748805835,0.0005990244935058908,-0.003813575364461228,0.005578599374089391,0.0011659995161222717,0,1
2013-10-31,-0.002839974953203,0.000599024492025837,-0.0029249955709747576,0.003438999445228837,8.502061777175768e-05,0,1
2013-11-01,0.0023864636081824,0.0005990244924548764,0.00015941361330455955,0.0017874391157275235,0.0022270499948778403,1,1
2013-11-04,0.003512015341579,0.0005990244923298105,0.0036566825764970967,0.00291299084924919,0.0001446672349180965,1,1
2013-11-05,-0.003171433951499,0.0005209684678689841,-0.004050897268546367,0.003692402419367984,0.0008794633170473671,0,1
2013-11-06,0.005092504835524,0.0007833105703459925,0.007977151378695266,0.004309194265178008,0.002884646543171266,1,1
2013-11-07,-0.0127238577800844,0.0005806525412556826,-0.01080654772192891,0.013304510321340082,0.0019173100581554893,0,1
2013-11-08,0.0134007895658416,0.0006099853364572075,0.006095723146521683,0.012790804229384393,0.007305066419319918,1,1
2013-11-11,0.0001694809184894,0.0005955106812993966,0.005146961159053118,0.0004260297628099966,0.0049774802405637185,1,1
2013-11-12,-0.0020321470821118,0.0005982638413322157,-0.0041671771009108485,0.002630410923444016,0.0021350300187990483,0,1
2013-11-13,0.0079922273566832,0.0005971876639374025,0.004525657304250861,0.007395039692745797,0.0034665700524323384,1,1
2013-11-14,0.0049772139343315,0.0005974279051848361,0.0018044169112114141,0.0043797860291466635,0.0031727970231200855,1,1
2013-11-15,0.0043414943492984,0.0005973456054728995,0.002337658473887859,0.0037441487438255004,0.0020038358754105407,1,1
2013-11-18,-0.0035057297271893,0.0005973658221742625,-0.007001154200004415,0.004103095549363563,0.0034954244728151148,0,1
2013-11-19,-0.0021754342887856,0.0005973594097113944,-0.0010747389877139323,0.0027727936984969946,0.0011006953010716677,0,1
2013-11-20,-0.0031329283231829,0.0005973610779636245,-0.0013433490368312674,0.0037302894011465243,0.0017895792863516324,0,1
2013-11-21,0.0080361610335583,0.0005973605723439475,0.008061188504506638,0.007438800461214353,2.5027470948338e-05,1,1
2013-11-22,0.0049898328390519,0.000597360708492001,0.0044582519807079765,0.0043924721305598985,0.0005315808583439231,1,1
2013-11-25,-0.0009958930298283,0.0005973606683277222,-0.004842261323315938,0.0015932536981560223,0.003846368293487638,0,1
2013-11-26,0.000276324121482,0.0005973606793681611,0.0009009774911481575,0.0003210365578861611,0.0006246533696661575,1,1
2013-11-27,0.0024327035687297,0.0005973606761631792,-0.0030981526665559097,0.001835342892566521,0.005530856235285609,1,0
2013-11-29,-0.0006627166439475,0.0005973606770551188,-0.0033850119948580577,0.0012600773210026187,0.002722295350910558,0,1
2013-12-02,-0.0026003392991411,0.000597360676798667,-0.0033394135177823763,0.003197699975939767,0.0007390742186412762,0,1
2013-12-03,-0.0043296124949945,0.0005973606768705663,0.0024912134008958846,0.004926973171865067,0.006820825895890385,0,0
2013-12-04,-0.000111596693449,0.0005973606768500118,0.001035370727795355,0.0007089573702990118,0.0011469674212443552,0,0
2013-12-05,-0.0044049721739685,0.0003280034195536474,-0.0003325186046062324,0.004732975593522148,0.004072453569362268,0,1
2013-12-06,0.011114945376915,0.0005597920324488291,0.009664601186567324,0.010555153344466172,0.001450344190347676,1,1
2013-12-09,0.0025392719921043,0.0005715147110559148,0.0024643519030915634,0.0019677572810483848,7.492008901273644e-05,1,1
